No,Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,mean_4points_afterK,mean_9points_afterK,exponential_Y0,exponential_r,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate_linear,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r
158,0403F2,30.1,0.0474,360.1,1.08988,390.1,1.08084,420.1,1.08248,0.01370648,1.07732,1.059428,0.253452979,0.004605477,12,1.0978,1.085626667,480.1,5610.1,-0.000171003,-0.000125721,5640.1,14970.1,-2.16E-05,0.530047927,0.029580303,0,0,0,2,13,0.780174946,0.793028204,-0.013830078
159,0403F2,30.1,0.0474,360.1,1.08788,390.1,1.07684,420.1,1.07248,0.01369845,1.07052,1.050228,0.255055094,0.004582093,12,1.0948,1.084293333,450.1,6480.1,-0.000141901,-0.000110206,6510.1,12000.1,-2.23E-05,0.522160217,0.018194219,0,0,0,2,13,1.102654768,4.022694634,-0.026341079
160,0403F2,30.1,0.0504,360.1,1.08388,390.1,1.07684,420.1,1.07448,0.013414053,1.07212,1.055428,0.256437155,0.004563675,12,1.0958,1.082626667,450.1,5640.1,-0.000175997,-0.000132879,11910.1,14970.1,-2.39E-05,0.460026019,0.011531169,0,0,0,2,13,1.103919418,3.997020363,-0.026152592
161,0404B1,30.1,0.067333333,390.1,1.111166667,420.1,1.103722222,450.1,1.106944444,0.011235029,1.104177778,1.094577778,0.236982735,0.004483553,13,1.119888889,1.107833333,510.1,3840.1,-0.000161231,-8.99E-05,9360.1,12510.1,-1.70E-05,0.656210692,0.009998179,0,0,0,2,14,1.138162195,4.074714167,-0.023169178
162,0404B1,30.1,0.068333333,390.1,1.117166667,420.1,1.113722222,450.1,1.116944444,0.011197531,1.111377778,1.100577778,0.260065181,0.004264993,13,1.121888889,1.115166667,510.1,7020.1,-9.97E-05,-6.27E-05,9300.1,12300.1,-2.22E-06,0.663867437,0.005210418,0,0,0,2,14,1.139322348,4.078317803,-0.024377196
163,0404B1,30.1,0.060333333,390.1,1.045166667,420.1,1.040722222,450.1,1.033944444,0.011429539,1.034577778,1.022177778,0.227536602,0.004444167,13,1.061888889,1.048833333,510.1,3900.1,-0.000129034,-7.57E-05,9600.1,13050.1,9.60E-06,0.790633621,0.008189711,0,0,0,2,14,1.082804468,3.941447162,-0.022419945
164,0404B1,30.1,0.060333333,390.1,1.032166667,420.1,1.022722222,450.1,1.018944444,0.01137938,1.020377778,1.008777778,0.224417658,0.004436085,13,1.043888889,1.0325,510.1,1950.1,-0.000197503,-0.000107905,4350.1,5520.1,-5.77E-05,0.783820833,0.011110075,0,0,0,2,14,1.069654469,3.801842285,-0.021582379
165,0404F2,30.1,0.0404,480.1,1.09588,510.1,1.0906,540.1,1.09104,0.010581313,1.086088,1.071796,0.346289436,0.002855647,16,1.10352,1.099293333,510.1,2310.1,-0.000255353,-0.000135811,14430.1,14970.1,-3.03E-05,0.636993684,0.007245673,0,0,0,2,17,1.106516931,4.07738699,-0.024799774
166,0404F2,30.1,0.0434,390.1,1.10384,420.1,1.10848,450.1,1.10352,0.012968589,1.101664,1.089788,0.259821782,0.004232484,13,1.11188,1.101173333,510.1,2040.1,-0.000288639,-0.000148929,12600.1,14970.1,-3.91E-05,0.678555,0.014674298,0,0,0,2,14,1.11976212,3.985881428,-0.024238125
167,0404F2,30.1,0.0414,390.1,1.09284,420.1,1.09148,450.1,1.09452,0.013117521,1.089264,1.075588,0.256556013,0.004249003,13,1.09988,1.09184,510.1,2580.1,-0.000247234,-0.000136108,3690.1,12300.1,-2.09E-05,0.76400787,0.026973745,0,0,0,2,14,1.113321197,4.051988327,-0.024506368
168,0404F2,30.1,0.0414,390.1,1.07984,420.1,1.07748,450.1,1.07752,0.013069564,1.076064,1.064888,0.241899849,0.004352778,13,1.08088,1.075173333,510.1,5580.1,-0.000116757,-7.06E-05,13950.1,14610.1,-2.17E-05,0.638092174,0.003509021,0,0,0,2,14,1.102823508,3.871444127,-0.022727056
169,0405B2,30.1,0.062529412,390.1,0.989235294,420.1,0.992058824,450.1,0.989294118,0.011065852,0.987564706,0.974970588,0.263626895,0.00389325,13,0.996352941,0.990745098,510.1,3420.1,-0.00017151,-0.000107906,10740.1,14130.1,-2.56E-05,0.51976677,0.014111733,0,0,0,2,14,1.005283229,3.405877666,-0.022151406
170,0405B2,30.1,0.057529412,390.1,0.999235294,420.1,0.994058824,450.1,0.993294118,0.011440147,0.993164706,0.981470588,0.264690013,0.003903569,13,1.004352941,0.998411765,510.1,3420.1,-0.000167093,-0.000103434,11970.1,14130.1,-1.45E-05,0.565159549,0.007392114,0,0,0,2,14,1.009847616,3.449070288,-0.022509005
171,0405B2,30.1,0.059529412,390.1,0.994235294,420.1,0.992058824,450.1,0.995294118,0.011283091,0.991364706,0.979170588,0.266521715,0.00387972,13,1.005352941,0.995745098,510.1,2790.1,-0.000200259,-0.000120849,10920.1,12960.1,-3.45E-05,0.551768968,0.013748228,0,0,0,2,14,1.007826962,3.44439279,-0.0225811
172,0405B2,30.1,0.053529412,390.1,0.976235294,420.1,0.980058824,450.1,0.977294118,0.011635626,0.977164706,0.967370588,0.254046023,0.003950943,13,0.980352941,0.974078431,510.1,2910.1,-0.000204702,-0.000126981,9990.1,14130.1,-3.79E-05,0.552164198,0.024531158,0,0,0,2,14,0.984025224,3.578779142,-0.023165605
173,0405F2,30.1,0.0584,360.1,1.12988,390.1,1.12284,420.1,1.12648,0.012951689,1.11832,1.096328,0.27974832,0.004407484,12,1.1308,1.122626667,450.1,4650.1,-0.000180837,-0.000117346,4680.1,9030.1,-6.11E-06,0.681074247,0.005065799,0,0,0,2,13,1.148048966,3.603607807,-0.024146017
174,0405F2,30.1,0.0614,450.1,1.16152,480.1,1.13988,510.1,1.1326,0.010099123,1.128944,1.097332,0.384871138,0.002897536,16,1.16152,1.154293333,480.1,4290.1,-0.000182119,-0.000112684,4320.1,14970.1,-1.17E-05,0.709400674,0.019991619,0,0,0,2,16,0.858377059,0.955410103,-0.014558256
175,0405F2,30.1,0.0584,390.1,1.15384,420.1,1.15048,450.1,1.13852,0.011956475,1.139464,1.118388,0.34062817,0.003658742,13,1.17588,1.160173333,450.1,6060.1,-0.000122786,-7.96E-05,12750.1,14970.1,-2.61E-05,0.659841511,0.00945683,0,0,0,2,14,1.167201184,3.805139497,-0.02673161
176,0405F2,30.1,0.0684,390.1,1.14684,420.1,1.14948,450.1,1.13452,0.011298678,1.134064,1.111788,0.349059784,0.003564667,13,1.16188,1.148173333,450.1,6030.1,-0.000119925,-7.73E-05,12630.1,14640.1,-2.96E-05,0.648801176,0.009191957,0,0,0,2,14,1.156259765,3.664201029,-0.026306982
177,0406B2,30.1,0.032529412,510.1,0.962058824,540.1,0.955764706,570.1,0.943882353,0.010179809,0.951364706,0.942770588,0.211904457,0.003385942,17,0.965176471,0.961176471,600.1,5490.1,-6.80E-05,-4.10E-05,10740.1,14100.1,-2.85E-05,0.56234253,0.014970304,0,0,0,2,18,0.980328423,3.791318562,-0.017151265
178,0406B2,30.1,0.049529412,480.1,0.979176471,510.1,0.969058824,540.1,0.966764706,0.009567137,0.962894118,0.951652941,0.214651282,0.003580069,17,0.979176471,0.974509804,570.1,4560.1,-7.02E-05,-4.10E-05,0,0,0,0,0,0,0,0,2,17,1.001946803,3.536408729,-0.016715071
179,0406B2,30.1,0.042529412,510.1,0.962058824,540.1,0.956764706,570.1,0.937882353,0.009374151,0.945764706,0.933370588,0.235360937,0.003190356,17,0.971176471,0.965176471,570.1,5610.1,-5.68E-05,-3.45E-05,0,0,0,0,0,0,0,0,2,18,0.984087026,3.719354493,-0.017732426
180,0406B2,30.1,0.049529412,360.1,0.989352941,390.1,0.988235294,420.1,0.990058824,0.013091297,0.99322353,0.981894118,0.124296236,0.006245908,12,1.052647059,0.983843137,540.1,4290.1,-8.53E-05,-5.07E-05,0,0,0,0,0,0,0,0,2,13,1.142914301,3.678896408,-0.016700703
181,0406F2,30.1,0.0544,540.1,1.07404,570.1,1.05768,600.1,1.04224,0.008437838,1.043912,1.028744,0.365949766,0.002393062,18,1.0956,1.08084,510.1,12630.1,-9.62E-05,-8.85E-05,12660.1,14970.1,-1.23E-05,0.396960513,0.004751917,0,0,0,2,19,0.7788539,0.874071831,-0.012489985
182,0406F2,30.1,0.0494,540.1,1.06404,570.1,1.04468,600.1,1.03324,0.008684113,1.033712,1.022044,0.364279038,0.002384686,18,1.0766,1.06984,510.1,12660.1,-9.41E-05,-8.65E-05,12690.1,14970.1,-1.23E-05,0.403195325,0.004769813,0,0,0,2,19,0.773792621,0.872057538,-0.013274064
183,0406F2,30.1,0.0474,540.1,1.07604,570.1,1.06068,600.1,1.05024,0.008832747,1.045912,1.030144,0.36854382,0.002396234,18,1.1096,1.089173333,510.1,12630.1,-9.45E-05,-8.51E-05,12660.1,14970.1,-1.15E-05,0.414819487,0.004344417,0,0,0,2,19,0.783339862,-0.204331764,-0.009327744
184,0406F2,30.1,0.0394,540.1,1.06504,570.1,1.04468,600.1,1.02024,0.009326604,1.029712,1.015144,0.361587366,0.002413783,18,1.1216,1.079173333,510.1,11970.1,-9.31E-05,-9.40E-05,12000.1,14970.1,-8.37E-06,0.3740532,0.004328279,0,0,0,2,19,0.765982251,0.884480051,-0.01345223
185,0407B2,30.1,0.064529412,1530.1,1.336647059,1560.1,1.334235294,1590.1,1.331294118,0.002915012,1.336176471,1.339370588,0.845485282,0.000380164,108,1.382941176,1.373764706,2640.1,3030.1,-4.07E-06,-1.48E-06,10740.1,14100.1,-8.52E-06,1.210855457,0.008445458,1560.1,2640.1,8.21E-05,2,52,1.275756708,3.270580064,-0.020357464
186,0407B2,30.1,0.064529412,1230.1,1.288294118,1260.1,1.289705882,1290.1,1.293588235,0.003599468,1.290905882,1.295247059,0.753921611,0.000545547,95,1.353411765,1.34727451,3390.1,4140.1,-4.44E-05,-1.66E-05,7380.1,14100.1,-1.93E-05,1.225604183,0.020449031,1260.1,2880.1,7.28E-05,2,42,1.231557723,3.352630629,-0.020524846
187,0407B2,30.1,0.067529412,930.1,1.248352941,960.1,1.250823529,990.1,1.244588235,0.004675962,1.252341176,1.260305882,0.65181454,0.000861754,94,1.339117647,1.336,2670.1,4080.1,-2.72E-05,-1.02E-05,7350.1,14100.1,-1.85E-05,1.231158771,0.019542799,960.1,2670.1,9.12E-05,2,32,1.199461265,3.443053429,-0.021298066
188,0407B2,30.1,0.061529412,690.1,1.173882353,720.1,1.176705882,750.1,1.177823529,0.006445254,1.180094117,1.190794118,0.504414114,0.001494282,108,1.296941176,1.286764706,2730.1,3060.1,-5.25E-05,-2.04E-05,7350.1,14100.1,-1.82E-05,1.195326913,0.019387982,720.1,2730.1,9.61E-05,2,24,1.151152337,3.517616874,-0.021025231
189,0408B2,30.1,0.051529412,390.1,1.063235294,420.1,1.068058824,450.1,1.072294118,0.012130336,1.073164706,1.079470588,0.25980739,0.004129411,158,1.213235294,1.208490196,4770.1,6870.1,-3.51E-05,-1.48E-05,6900.1,14100.1,-1.88E-05,1.129023432,0.020942625,420.1,3060.1,9.87E-05,2,14,1.078140962,3.909684238,-0.024171464
190,0408B2,30.1,0.053529412,510.1,1.095058824,540.1,1.099764706,570.1,1.088882353,0.009071943,1.098164706,1.104770588,0.376064422,0.002500922,158,1.233235294,1.227823529,3720.1,4080.1,-4.60E-05,-1.88E-05,4110.1,14100.1,-2.12E-05,1.170226136,0.031592362,540.1,3390.1,8.57E-05,2,18,0.801787867,0.886287934,-0.013933832
191,0408B2,30.1,0.057529412,510.1,1.103058824,540.1,1.106764706,570.1,1.103882353,0.008877221,1.107764706,1.114670588,0.381901165,0.002487691,127,1.249823529,1.243745098,3750.1,4110.1,-5.64E-05,-2.27E-05,9810.1,14100.1,-1.36E-05,1.157152778,0.010753418,540.1,3750.1,7.86E-05,2,18,0.815794487,0.891659107,-0.013912054
192,0408B2,30.1,0.065529412,450.1,1.122294118,480.1,1.126176471,510.1,1.126058824,0.009757534,1.125435294,1.1306,0.351976292,0.003030751,144,1.279941176,1.27445098,4890.1,6840.1,-3.63E-05,-1.44E-05,6870.1,14100.1,-1.95E-05,1.205082645,0.021252931,480.1,3360.1,9.70E-05,2,16,0.785624591,0.948830718,-0.014797585
193,0409B2,30.1,0.064529412,390.1,1.044235294,420.1,1.045058824,450.1,1.043294118,0.011156517,1.042364706,1.031370588,0.292001422,0.00379597,13,1.054352941,1.048745098,480.1,5580.1,-9.55E-05,-5.49E-05,12060.1,14130.1,1.15E-05,0.597460504,0.009837861,0,0,0,2,14,1.072988523,3.486854249,-0.023078038
194,0409B2,30.1,0.064529412,450.1,1.006294118,480.1,1.003176471,510.1,0.994058824,0.009435598,0.996235294,0.9865,0.329150383,0.002932977,13,1.012352941,1.001745098,510.1,4140.1,-8.87E-05,-5.00E-05,7350.1,9450.1,2.42E-05,0.79015493,0.011754198,0,0,0,2,16,1.019539064,3.340810346,-0.021890924
195,0409B2,30.1,0.044529412,450.1,1.006294118,480.1,1.003176471,510.1,0.999058824,0.01070988,0.996635294,0.9884,0.292270326,0.003213413,13,1.009352941,1.002411765,510.1,4170.1,-9.57E-05,-5.41E-05,6930.1,13350.1,-1.17E-06,0.858508892,0.009894237,0,0,0,2,16,1.020486837,3.614057721,-0.021806538
196,0409B2,30.1,0.061529412,330.1,0.990647059,360.1,0.992352941,390.1,0.982235294,0.01336341,0.983917647,0.975505883,0.204471569,0.005309771,11,0.995529412,0.987294118,480.1,4050.1,-9.47E-05,-5.49E-05,7290.1,11820.1,8.08E-08,0.826721491,0.009202059,0,0,0,2,12,1.038590809,3.275806546,-0.020946386
197,0410B2,30.1,0.039529412,630.1,1.101529412,660.1,1.103117647,690.1,1.103882353,0.00800073,1.103811765,1.108441176,0.444309288,0.001776172,144,1.216941176,1.21245098,4650.1,6750.1,-4.07E-05,-1.70E-05,6780.1,14130.1,-1.55E-05,1.136350988,0.017583064,660.1,2880.1,8.94E-05,2,22,0.814916036,0.904895008,-0.012392601
198,0410B2,30.1,0.056529412,630.1,1.108529412,660.1,1.107117647,690.1,1.105882353,0.007155836,1.108011765,1.111341176,0.486537575,0.001614716,129,1.232529412,1.226647059,3780.1,4110.1,-0.000103181,-4.23E-05,7230.1,14100.1,-1.36E-05,1.146603069,0.015212943,660.1,2940.1,9.90E-05,2,22,1.102467091,3.994536808,-0.025726339
199,0410B2,30.1,0.055529412,630.1,1.090529412,660.1,1.089117647,690.1,1.088882353,0.007159388,1.090411765,1.095841176,0.476037752,0.00162873,159,1.229117647,1.224098039,4830.1,6690.1,-5.08E-05,-2.12E-05,6720.1,14100.1,-1.55E-05,1.147397753,0.01767928,660.1,2970.1,0.000102933,2,22,1.087506536,3.976647242,-0.025380574
200,0410B2,30.1,0.059529412,480.1,1.099176471,510.1,1.100058824,540.1,1.100764706,0.00934817,1.098894118,1.101852941,0.371991555,0.002696323,156,1.236352941,1.232215686,4650.1,7920.1,-3.03E-05,-1.26E-05,7950.1,14130.1,-1.50E-05,1.160247798,0.014885283,510.1,2880.1,0.000108121,2,17,0.803963625,0.910794492,-0.014641598
201,0411B2,30.1,0.072529412,480.1,1.356176471,510.1,1.348058824,540.1,1.348764706,0.009388522,1.351494118,1.357252941,0.431366331,0.002790135,79,1.447,1.436078431,2430.1,3150.1,-3.81E-05,-1.33E-05,3180.1,8460.1,-1.21E-06,1.426800598,0.006899742,510.1,2430.1,8.55E-05,2,17,1.329569416,3.672594947,-0.023329223
202,0411B2,30.1,0.022529412,480.1,1.359176471,510.1,1.362058824,540.1,1.359764706,0.013143954,1.357694118,1.365152941,0.277588565,0.003738471,238,1.475235294,1.469960784,2580.1,3090.1,-2.72E-05,-9.42E-06,3120.1,7260.1,9.65E-06,1.454888842,0.009085494,510.1,2580.1,9.00E-05,2,17,1.333125976,4.674431016,-0.022535725
203,0411B2,30.1,0.070529412,690.1,1.351882353,720.1,1.348705882,750.1,1.337823529,0.006455456,1.348694117,1.356094118,0.593787502,0.001465331,85,1.421470588,1.418803921,2580.1,3090.1,-7.30E-05,-2.59E-05,8580.1,14100.1,-1.39E-05,1.334450026,0.014839864,720.1,2580.1,6.75E-05,2,24,1.324778933,3.662115682,-0.022714425
204,0411B2,30.1,0.071529412,570.1,1.351882353,600.1,1.351588235,630.1,1.347529412,0.007852387,1.3558,1.359782353,0.507218831,0.002063411,167,1.462588235,1.455392157,2430.1,3150.1,-2.88E-05,-9.97E-06,3180.1,8310.1,-3.56E-06,1.441411651,0.007191225,600.1,2430.1,9.92E-05,2,20,1.326828742,3.617796082,-0.022606962
205,0412B2,30.1,0.082529412,570.1,1.201882353,600.1,1.203588235,630.1,1.207529412,0.007156007,1.2076,1.209882353,0.507257533,0.001859025,119,1.353647059,1.346156863,3630.1,4230.1,-4.21E-05,-1.57E-05,7260.1,14100.1,-1.32E-05,1.281468533,0.014848571,600.1,3630.1,9.26E-05,2,20,1.197073925,3.882729027,-0.026329086
206,0412B2,30.1,0.074529412,390.1,1.181235294,420.1,1.186058824,450.1,1.189294118,0.011073174,1.189364706,1.193270588,0.329333519,0.003786683,108,1.326941176,1.319098039,3390.1,4110.1,-4.15E-05,-1.58E-05,7740.1,10650.1,-1.68E-05,1.252916467,0.009035958,420.1,2820.1,0.000122901,2,14,1.187720759,3.914074774,-0.026418434
207,0412B2,30.1,0.082529412,480.1,1.196176471,510.1,1.196058824,540.1,1.199764706,0.008571951,1.194694118,1.197052941,0.428020767,0.002557662,165,1.342882353,1.337254902,3840.1,4170.1,-6.91E-05,-2.60E-05,7320.1,14100.1,-1.51E-05,1.260398333,0.016292884,510.1,3000.1,0.000119102,2,17,1.191237899,3.875597644,-0.026277592
208,0412B2,30.1,0.089529412,930.1,1.238352941,960.1,1.235823529,990.1,1.230588235,0.004211019,1.237541176,1.244405882,0.722573233,0.000744156,159,1.353117647,1.345764706,3690.1,4020.1,-3.97E-05,-1.49E-05,4050.1,14100.1,-1.99E-05,1.290675945,0.030101708,960.1,2700.1,0.000107852,2,32,1.220093676,3.755173657,-0.02601735
209,0413B2,30.1,0.059529412,390.1,1.106235294,420.1,1.107058824,450.1,1.110294118,0.011710866,1.107964706,1.108470588,0.29664335,0.003904322,71,1.186647059,1.179784314,2160.1,3090.1,-2.79E-05,-1.19E-05,3120.1,14100.1,-1.44E-05,1.147625741,0.024110016,0,0,0,2,14,1.124021929,3.980553047,-0.025908762
210,0413B2,30.1,0.062529412,630.1,1.100529412,660.1,1.103117647,690.1,1.101882353,0.006895865,1.100811765,1.100941176,0.490852211,0.001600171,144,1.178941176,1.17645098,2490.1,3090.1,-1.74E-05,-7.50E-06,7290.1,14100.1,-1.14E-05,1.143000258,0.012741773,0,0,0,2,22,1.105383736,3.965673871,-0.025574819
211,0413B2,30.1,0.056529412,390.1,1.081235294,420.1,1.077058824,450.1,1.081294118,0.011826486,1.079964706,1.081870588,0.281012209,0.00397976,188,1.159411765,1.148058824,2070.1,3150.1,-1.35E-05,-5.98E-06,3180.1,13260.1,-8.03E-06,1.1291358,0.014832365,0,0,0,2,14,1.098011134,3.945533446,-0.025212456
212,0413B2,30.1,0.053529412,390.1,1.078235294,420.1,1.081058824,450.1,1.084294118,0.012033879,1.082564706,1.083070588,0.275395422,0.004026752,166,1.173705882,1.16972549,2100.1,2640.1,-1.76E-05,-7.62E-06,2670.1,14100.1,-8.18E-06,1.145271481,0.015171866,420.1,2100.1,0.000120649,2,14,1.095067425,4.016085013,-0.025406849
213,0414B2,30.1,0.059529412,630.1,1.114529412,660.1,1.115117647,690.1,1.115882353,0.00704448,1.114611765,1.115341176,0.485692691,0.001630399,108,1.180941176,1.171098039,4830.1,5280.1,-5.31E-05,-2.28E-05,5310.1,14100.1,-1.27E-05,1.140933573,0.017712762,660.1,2910.1,5.29E-05,2,22,1.110390092,3.811070452,-0.024390188
214,0414B2,30.1,0.062529412,630.1,1.103529412,660.1,1.102117647,690.1,1.103882353,0.006902411,1.104811765,1.104641176,0.491957095,0.001590572,165,1.179882353,1.177921569,4950.1,5550.1,-1.37E-05,-5.83E-06,5580.1,10650.1,-9.00E-06,1.158079931,0.008114899,660.1,3420.1,5.37E-05,2,22,1.100133508,3.73465536,-0.024503133
215,0414B2,30.1,0.057529412,630.1,1.114529412,660.1,1.109117647,690.1,1.111882353,0.007126652,1.112011765,1.112541176,0.485870738,0.001626607,103,1.197764706,1.172627451,3180.1,3600.1,-6.69E-06,-2.87E-06,3630.1,14100.1,-1.41E-05,1.141687227,0.022656729,660.1,3180.1,4.90E-05,2,22,1.108744742,3.841011097,-0.024613449
216,0414B2,30.1,0.063529412,630.1,1.131529412,660.1,1.132117647,690.1,1.131882353,0.006924509,1.132011765,1.133941176,0.509522495,0.001570229,206,1.212882353,1.202411765,3420.1,4020.1,-1.96E-05,-8.26E-06,4050.1,14100.1,-1.33E-05,1.172502334,0.020942954,660.1,3420.1,4.91E-05,2,22,1.126782064,3.752555912,-0.024897966
217,0415B2,30.1,0.041529412,360.1,1.062352941,390.1,1.050235294,420.1,1.038058824,0.014172685,1.04482353,1.034694118,0.182415574,0.005419106,13,1.062352941,1.056745098,510.1,4020.1,-6.88E-05,-3.64E-05,4050.1,14130.1,-8.03E-06,0.896031419,0.013012077,0,0,0,2,13,1.107111038,4.019195811,-0.022076351
218,0415B2,30.1,0.038529412,390.1,1.052235294,420.1,1.040058824,450.1,1.043294118,0.013253759,1.040364706,1.034170588,0.209498127,0.00467828,13,1.065352941,1.056745098,510.1,3660.1,-9.26E-05,-4.93E-05,3690.1,14130.1,-7.66E-06,0.875061689,0.013349608,0,0,0,2,14,1.091575387,4.13136756,-0.022590971
219,0415B2,30.1,0.042529412,360.1,1.059352941,390.1,1.056235294,420.1,1.047058824,0.014056299,1.05142353,1.042394118,0.180236089,0.005438755,13,1.059352941,1.056745098,540.1,3120.1,-3.51E-05,-1.73E-05,3150.1,14100.1,6.98E-07,1.01706686,0.011788109,0,0,0,2,13,1.105497659,3.981901714,-0.021744492
220,0415B2,30.1,0.043529412,390.1,1.064235294,420.1,1.054058824,450.1,1.050294118,0.01281023,1.053564706,1.049970588,0.212901753,0.004647865,13,1.070352941,1.064411765,540.1,3120.1,-4.66E-05,-2.30E-05,3150.1,14100.1,-2.29E-06,1.002930247,0.012502565,0,0,0,2,14,1.099518859,3.983851207,-0.021865199
221,0416B2,30.1,0.081529412,960.1,1.282823529,990.1,1.276588235,1020.1,1.273235294,0.004275116,1.281717647,1.2866,0.76016164,0.000697413,83,1.374117647,1.348392157,2490.1,3150.1,-4.83E-05,-1.80E-05,6930.1,13380.1,-1.50E-05,1.2624439,0.015110483,990.1,2130.1,0.000126655,2,33,1.256641096,3.589021673,-0.025543571
222,0416B2,30.1,0.079529412,960.1,1.277823529,990.1,1.278588235,1020.1,1.270235294,0.004307587,1.278117647,1.2818,0.752523175,0.000709799,74,1.343823529,1.33754902,2160.1,3150.1,-3.19E-05,-1.20E-05,7380.1,14100.1,-1.12E-05,1.247053072,0.012294805,990.1,2160.1,0.000114132,2,33,1.254910692,3.620369943,-0.025443915
223,0416B2,30.1,0.083529412,660.1,1.281117647,690.1,1.284882353,720.1,1.285705882,0.006252341,1.28377647,1.285223529,0.617929274,0.001377842,86,1.369352941,1.362666667,2460.1,3150.1,-4.02E-05,-1.48E-05,6000.1,10620.1,-9.70E-06,1.303606452,0.008513569,690.1,2100.1,0.00013272,2,23,1.263754925,3.602794803,-0.025712213
224,0416B2,30.1,0.087529412,630.1,1.275529412,660.1,1.280117647,690.1,1.280882353,0.006441974,1.279211765,1.281041176,0.608589963,0.001470879,69,1.363294118,1.355326797,2130.1,3240.1,-3.10E-05,-1.15E-05,3270.1,14100.1,-1.67E-05,1.293044903,0.027448744,660.1,2130.1,0.000123995,2,22,1.267394745,3.556865839,-0.025787457
225,0801A1,30.1,0.1325,360.1,1.169277778,390.1,1.165277778,420.1,1.1615,0.009519859,1.166022222,1.163227778,0.430629978,0.00329564,12,1.181111111,1.171814815,480.1,1350.1,-0.000123864,-5.43E-05,3360.1,5370.1,-1.53E-05,1.055605392,0.008620113,0,0,0,2,13,1.184381303,3.084358965,-0.027459503
226,0801A1,30.1,0.1375,360.1,1.179277778,390.1,1.171277778,420.1,1.1675,0.009395152,1.175822222,1.171227778,0.426262604,0.003334147,16,1.187666667,1.176185185,480.1,1380.1,-0.000138672,-6.08E-05,3420.1,4560.1,2.17E-05,0.998304843,0.010432134,0,0,0,2,13,1.191642471,2.950392843,-0.025935342
227,0801A1,30.1,0.1375,360.1,1.162277778,390.1,1.154277778,420.1,1.1485,0.009331671,1.155022222,1.154127778,0.410028199,0.003400657,12,1.168111111,1.161814815,480.1,3450.1,-9.57E-05,-4.40E-05,4410.1,6720.1,7.13E-06,0.996724359,0.00942532,0,0,0,2,13,1.173798015,2.964796111,-0.025537588
228,0801A1,30.1,0.1345,360.1,1.146277778,390.1,1.138277778,420.1,1.1365,0.009367511,1.142622222,1.141327778,0.408649188,0.003380634,12,1.159111111,1.148814815,480.1,2790.1,-9.63E-05,-4.44E-05,3390.1,5010.1,-2.73E-05,0.984571717,0.012055644,0,0,0,2,13,1.162752963,2.958145117,-0.025568732
229,0802A1,30.1,0.1415,360.1,1.159277778,390.1,1.163277778,420.1,1.1575,0.009195007,1.158422222,1.158427778,0.426951898,0.003283338,55,1.202277778,1.196111111,1620.1,2340.1,-6.26E-05,-2.64E-05,4830.1,8010.1,-2.93E-05,1.115236241,0.015670029,390.1,1620.1,6.32E-05,2,13,1.172975201,2.943276591,-0.026213857
230,0802A1,30.1,0.1525,360.1,1.163277778,390.1,1.167277778,420.1,1.1565,0.008882771,1.161422222,1.160227778,0.44120959,0.003189551,51,1.200333333,1.196740741,1590.1,2310.1,-4.98E-05,-2.10E-05,3330.1,5790.1,-4.01E-05,1.141808568,0.016064094,390.1,1590.1,6.00E-05,2,13,1.174813806,2.832355641,-0.025960012
231,0802A1,30.1,0.1485,360.1,1.171277778,390.1,1.167277778,420.1,1.1695,0.009028935,1.167422222,1.164527778,0.445207734,0.003189559,57,1.200222222,1.195388889,1620.1,2340.1,-5.76E-05,-2.45E-05,6540.1,8010.1,-2.90E-05,1.081463333,0.013379614,0,0,0,2,13,1.183441544,2.895240449,-0.026580529
232,0802A1,30.1,0.1405,360.1,1.181277778,390.1,1.179277778,420.1,1.1825,0.009308201,1.178422222,1.175127778,0.432758835,0.003305427,12,1.192111111,1.183481482,690.1,1290.1,-3.44E-05,-1.47E-05,6060.1,8010.1,-7.78E-06,1.088638047,0.007831883,0,0,0,2,13,1.198804077,2.980643488,-0.026299802
233,0803A1,30.1,0.1295,780.1,1.202388889,810.1,1.2025,840.1,1.206555556,0.004286506,1.206344445,1.209866667,0.70978028,0.000856877,56,1.2485,1.247,1650.1,2130.1,-6.82E-05,-2.76E-05,3240.1,5910.1,-1.33E-05,1.211954938,0.009145996,0,0,0,2,27,1.177722582,3.009634407,-0.025749601
234,0803A1,30.1,0.1555,360.1,1.183277778,390.1,1.175277778,420.1,1.1795,0.008872128,1.179422222,1.185327778,0.421531801,0.003349989,89,1.2625,1.254407407,1650.1,2160.1,-6.07E-05,-2.44E-05,3270.1,8010.1,-3.13E-05,1.204966457,0.022821029,390.1,1650.1,0.000116483,2,13,0.946672638,1.063227697,-0.01866107
