No,Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,mean_4points_afterK,mean_9points_afterK,exponential_Y0,exponential_r,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate_linear,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r
157,0406J2,30.1,0.022472222,600.1,0.665333333,630.1,0.665583333,660.1,0.652472222,0.008575198,0.657766667,0.649813889,0.182023173,0.00250087,22,0.665583333,0.661129629,660.1,5070.1,-4.17E-05,-3.61E-05,5100.1,7170.1,-3.67E-05,0.522666667,0.012135524,0,0,0,2,21,0.637792087,4.476098827,-0.021315046
158,0406J2,30.1,0.023472222,600.1,0.670333333,630.1,0.671583333,660.1,0.659472222,0.008483951,0.664966667,0.657913889,0.183101186,0.002498331,22,0.671583333,0.667129629,690.1,5040.1,-4.30E-05,-3.68E-05,5070.1,7260.1,-3.69E-05,0.529037538,0.012880487,0,0,0,2,21,0.645114105,4.214722855,-0.019841352
159,0406J2,30.1,0.021472222,600.1,0.663333333,630.1,0.663583333,660.1,0.644472222,0.008682791,0.652966667,0.645813889,0.175985864,0.0025446,22,0.663583333,0.657129629,690.1,2250.1,-7.35E-05,-6.08E-05,5040.1,7230.1,-3.52E-05,0.524284535,0.012442577,0,0,0,2,21,0.631736305,4.429390871,-0.020798746
160,0406J2,30.1,0.018472222,630.1,0.652583333,660.1,0.642472222,690.1,0.642277778,0.008571221,0.64425,0.638288889,0.188893094,0.002291101,22,0.652583333,0.649129629,690.1,2220.1,-4.80E-05,-3.92E-05,5070.1,7260.1,-3.65E-05,0.535632132,0.012678598,0,0,0,2,22,0.626504953,4.478964036,-0.021104775
161,0407J2,30.1,0.098472222,300.1,0.708361111,330.1,0.709277778,360.1,0.694805556,0.01054332,0.687855556,0.663694445,0.148537659,0.005750096,12,0.709277778,0.704148148,1260.1,7650.1,-8.16E-05,-7.39E-05,7680.1,8310.1,-6.41E-06,0.407786616,0.003776721,0,0,0,2,11,0.777094369,3.061196991,-0.020252989
162,0407J2,30.1,0.063472222,300.1,0.723361111,330.1,0.726277778,360.1,0.695805556,0.013001921,0.697055556,0.672394445,0.122106592,0.006472671,10,0.728916667,0.713703704,1170.1,7680.1,-7.87E-05,-7.11E-05,0,0,0,0,0,0,0,0,2,11,0.807555033,3.398854633,-0.020452064
163,0407J2,30.1,0.082472222,360.1,0.710805556,390.1,0.685861111,420.1,0.674972222,0.00941659,0.672533333,0.653022222,0.181716756,0.0043478,12,0.722277778,0.715814815,420.1,750.1,-0.000354377,-0.000281625,1140.1,2550.1,-5.93E-05,0.650316551,0.013148593,0,0,0,2,13,0.753881322,3.335467548,-0.021437768
164,0407J2,30.1,0.083472222,360.1,0.700805556,390.1,0.682861111,420.1,0.671972222,0.009301958,0.669733333,0.650422222,0.178079344,0.004374642,12,0.716277778,0.707814815,420.1,750.1,-0.000373491,-0.000297719,1170.1,2490.1,-5.33E-05,0.645133951,0.011053721,0,0,0,2,13,0.743726081,3.417509794,-0.021905057
165,0408J2,30.1,0.081472222,600.1,0.601333333,630.1,0.599583333,660.1,0.580472222,0.005059272,0.585766667,0.583813889,0.231749896,0.001931623,20,0.626416667,0.61312963,990.1,1830.1,-6.10E-05,-5.33E-05,1860.1,4650.1,-2.17E-05,0.5490526,0.010974763,0,0,0,2,21,0.608501044,2.719556212,-0.015849699
166,0408J2,30.1,0.049472222,600.1,0.586333333,630.1,0.579583333,660.1,0.574472222,0.006257948,0.572966667,0.572513889,0.210201752,0.002048443,34,0.615055556,0.598342593,1050.1,1860.1,-7.42E-05,-6.44E-05,1890.1,3810.1,-4.63E-05,0.543726923,0.014594188,0,0,0,2,21,0.583244197,3.093109586,-0.017301761
167,0408J2,30.1,0.066472222,600.1,0.601333333,630.1,0.589583333,660.1,0.586472222,0.005574283,0.585366667,0.581113889,0.22359929,0.001961628,20,0.619416667,0.60312963,1020.1,3090.1,-4.90E-05,-4.37E-05,0,0,0,0,0,0,0,0,2,21,0.594856714,2.793025238,-0.016177335
168,0408J2,30.1,0.073472222,600.1,0.592333333,630.1,0.583583333,660.1,0.575472222,0.005282699,0.578166667,0.576613889,0.217021087,0.001985456,38,0.666611111,0.635009259,1140.1,1890.1,-0.00020754,-0.000181517,0,0,0,0,0,0,0,0,2,21,0.587028602,2.766703915,-0.015694308
169,0409J2,30.1,0.029472222,480.1,0.611388889,510.1,0.612583333,540.1,0.614638889,0.009721472,0.615272222,0.616461111,0.148979233,0.00332436,27,0.621916667,0.616314815,690.1,5040.1,-3.89E-05,-3.52E-05,0,0,0,0,0,0,0,0,2,17,0.587287902,4.012974379,-0.021626646
170,0409J2,90.1,0.065888889,480.1,0.612388889,510.1,0.614583333,540.1,0.617638889,0.008247028,0.617672222,0.621361111,0.178957779,0.002889872,25,0.631166667,0.625398148,690.1,5040.1,-4.44E-05,-4.02E-05,0,0,0,0,0,0,0,0,4,17,0.591634629,3.992164539,-0.021425472
171,0409J2,90.1,0.063888889,510.1,0.629583333,540.1,0.631638889,570.1,0.635416667,0.007858953,0.634711111,0.637413889,0.197148264,0.002600384,24,0.647277778,0.643638889,690.1,5070.1,-4.39E-05,-3.87E-05,0,0,0,0,0,0,0,0,4,18,0.608908207,4.075711492,-0.021692992
172,0409J2,90.1,0.074888889,570.1,0.619416667,600.1,0.622333333,630.1,0.623583333,0.00635018,0.622616667,0.618611111,0.225917852,0.002060752,24,0.625277778,0.622638889,660.1,5040.1,-4.47E-05,-4.12E-05,5070.1,7230.1,-3.48E-05,0.487245814,0.011969184,0,0,0,4,20,0.602517851,3.762554219,-0.020042935
173,0410J2,90.1,0.060888889,510.1,0.647583333,540.1,0.649638889,570.1,0.648416667,0.008120988,0.645311111,0.635413889,0.18699495,0.002754671,19,0.649638889,0.648546296,630.1,5040.1,-4.40E-05,-3.99E-05,0,0,0,0,0,0,0,0,4,18,0.622368144,4.219261986,-0.0215014
174,0410J2,30.1,0.038472222,540.1,0.642638889,570.1,0.644416667,600.1,0.640333333,0.00796494,0.638488889,0.628683333,0.169775189,0.002833956,20,0.644416667,0.642462963,630.1,5040.1,-4.27E-05,-3.89E-05,0,0,0,0,0,0,0,0,2,19,0.627079528,3.925438334,-0.019531224
175,0410J2,30.1,0.033472222,510.1,0.637583333,540.1,0.640638889,570.1,0.645416667,0.008857454,0.641311111,0.632213889,0.153622255,0.003179167,20,0.645416667,0.642796296,630.1,5010.1,-4.13E-05,-3.74E-05,0,0,0,0,0,0,0,0,2,18,0.623393533,4.070256168,-0.02012298
176,0410J2,30.1,0.036472222,510.1,0.627583333,540.1,0.629638889,570.1,0.632416667,0.008551952,0.628511111,0.620313889,0.148432316,0.003209127,20,0.632416667,0.63012963,630.1,5010.1,-3.46E-05,-3.10E-05,0,0,0,0,0,0,0,0,2,18,0.614333603,3.986961464,-0.01939026
177,0411J2,30.1,0.026472222,510.1,0.603583333,540.1,0.597638889,570.1,0.595416667,0.00939792,0.593711111,0.583113889,0.116881515,0.003623378,17,0.615388889,0.604203704,600.1,2850.1,-4.74E-05,-4.36E-05,2880.1,5370.1,-2.76E-05,0.50690873,0.010863838,0,0,0,2,18,0.593384761,4.521616229,-0.01988585
178,0411J2,30.1,0.023472222,510.1,0.620583333,540.1,0.615638889,570.1,0.615416667,0.009842914,0.614111111,0.604313889,0.122793337,0.003576075,17,0.627388889,0.619537037,630.1,1320.1,-6.35E-05,-5.43E-05,0,0,0,0,0,0,0,0,2,18,0.610095887,4.38470152,-0.019478609
179,0411J2,30.1,0.026472222,510.1,0.626583333,540.1,0.616638889,570.1,0.617416667,0.009510323,0.615911111,0.605213889,0.128941705,0.003488326,17,0.627388889,0.62387037,600.1,1320.1,-6.96E-05,-5.95E-05,4200.1,5370.1,-3.70E-05,0.522256944,0.007760152,0,0,0,2,18,0.614733983,4.193711409,-0.018966949
180,0411J2,30.1,0.024472222,510.1,0.613583333,540.1,0.606638889,570.1,0.604416667,0.009683421,0.604511111,0.594313889,0.126476033,0.003492178,17,0.619388889,0.614537037,600.1,4080.1,-4.30E-05,-3.97E-05,5490.1,7260.1,-3.19E-05,0.4753,0.0098109,0,0,0,2,18,0.60689505,4.05957605,-0.01827773
181,0412J2,30.1,0.126472222,360.1,0.728805556,390.1,0.717861111,420.1,0.710972222,0.007656707,0.711733333,0.692322222,0.214180606,0.003928716,12,0.738277778,0.732814815,450.1,780.1,-0.000335897,-0.000253562,0,0,0,0,0,0,0,0,2,13,0.772645866,2.854952174,-0.019814118
182,0412J2,30.1,0.116472222,360.1,0.727805556,390.1,0.713861111,420.1,0.705972222,0.00801081,0.704133333,0.680722222,0.216605192,0.00390747,12,0.741277778,0.734481482,420.1,960.1,-0.000283986,-0.000224185,0,0,0,0,0,0,0,0,2,13,0.770806201,2.93205523,-0.020584574
183,0412J2,30.1,0.118472222,360.1,0.736805556,390.1,0.714861111,420.1,0.709972222,0.007990106,0.711333333,0.688722222,0.205684782,0.004070125,12,0.742277778,0.736814815,420.1,1110.1,-0.000227202,-0.000179286,0,0,0,0,0,0,0,0,2,13,0.778332872,3.013073997,-0.020304186
184,0412J2,30.1,0.111472222,360.1,0.713805556,390.1,0.705861111,420.1,0.698972222,0.008117718,0.695333333,0.672422222,0.198512296,0.004098612,12,0.727277778,0.719814815,420.1,1200.1,-0.000288774,-0.000236783,0,0,0,0,0,0,0,0,2,13,0.756054581,3.063581974,-0.020636102
185,0413J2,90.1,0.029888889,480.1,0.537388889,510.1,0.535583333,540.1,0.529638889,0.010687911,0.532072222,0.522661111,0.11124775,0.003640936,16,0.537638889,0.530666667,600.1,4410.1,-4.41E-05,-4.96E-05,5490.1,7200.1,-2.46E-05,0.390224138,0.00805193,0,0,0,4,17,0.520861479,4.738079406,-0.021591479
186,0413J2,90.1,0.044888889,510.1,0.574583333,540.1,0.562638889,570.1,0.563416667,0.008757347,0.561311111,0.549013889,0.140869281,0.003107665,17,0.580388889,0.575537037,600.1,4170.1,-4.71E-05,-4.97E-05,4200.1,7200.1,-2.70E-05,0.429993399,0.012914045,0,0,0,4,18,0.567054959,4.017975974,-0.018452774
187,0413J2,90.1,0.062888889,480.1,0.579388889,510.1,0.583583333,540.1,0.564638889,0.0082145,0.571072222,0.559661111,0.142885656,0.003254363,16,0.583638889,0.574,570.1,4080.1,-5.28E-05,-5.53E-05,5490.1,7230.1,-2.63E-05,0.418223164,0.008568202,0,0,0,4,17,0.57054679,3.820285976,-0.018424297
188,0413J2,30.1,0.035472222,600.1,0.548333333,630.1,0.542583333,660.1,0.534472222,0.006930336,0.538366667,0.531813889,0.164562132,0.002397068,18,0.571583333,0.56087037,600.1,3990.1,-5.17E-05,-5.55E-05,4770.1,7200.1,-2.47E-05,0.412003388,0.010322701,0,0,0,2,21,0.556719108,3.876958728,-0.018327615
189,0414J2,30.1,0.041472222,600.1,0.643333333,630.1,0.647583333,660.1,0.649472222,0.006939209,0.648166667,0.644913889,0.200474844,0.002283714,24,0.651277778,0.649972222,720.1,4320.1,-3.49E-05,-2.92E-05,0,0,0,0,0,0,0,0,2,21,0.629202071,3.731447874,-0.018948813
190,0414J2,30.1,0.032472222,660.1,0.643472222,690.1,0.648277778,720.1,0.642166667,0.006839047,0.642516667,0.636591667,0.217722147,0.001959395,24,0.648277778,0.644638889,720.1,5040.1,-3.72E-05,-3.22E-05,5070.1,7200.1,-3.48E-05,0.526399691,0.012022071,0,0,0,2,23,0.629299229,4.041332693,-0.020141024
191,0414J2,30.1,0.027472222,660.1,0.625472222,690.1,0.623277778,720.1,0.618166667,0.007156985,0.619916667,0.615691667,0.204137308,0.002011071,22,0.627583333,0.624462963,720.1,4380.1,-3.87E-05,-3.43E-05,0,0,0,0,0,0,0,0,2,23,0.531237247,-0.121248257,-0.005386852
192,0414J2,30.1,0.023472222,660.1,0.603472222,690.1,0.604277778,720.1,0.598166667,0.007435335,0.600516667,0.596491667,0.194090515,0.002045888,22,0.609583333,0.605796296,720.1,2250.1,-5.18E-05,-4.54E-05,2280.1,7260.1,-2.71E-05,0.527015469,0.020217105,0,0,0,2,23,0.503069069,-0.124057823,-0.005571883
193,0415J2,120.1,0.061444444,540.1,0.550638889,570.1,0.552416667,600.1,0.545333333,0.007532743,0.544088889,0.535483333,0.176967528,0.002480522,18,0.580583333,0.567203704,570.1,2370.1,-8.48E-05,-8.72E-05,2400.1,5370.1,-2.45E-05,0.441726111,0.011951245,0,0,0,5,19,0.557488928,4.872168477,-0.022805004
194,0415J2,30.1,0.021472222,480.1,0.562388889,510.1,0.564583333,540.1,0.552638889,0.010468944,0.555472222,0.543561111,0.109671269,0.003815771,16,0.567638889,0.558333333,570.1,3750.1,-5.77E-05,-6.25E-05,5490.1,7260.1,-2.32E-05,0.40735,0.008408329,0,0,0,2,17,0.546723526,4.553889598,-0.021538909
195,0415J2,30.1,0.030472222,540.1,0.567638889,570.1,0.572416667,600.1,0.561333333,0.008273347,0.561488889,0.544083333,0.141549823,0.00297567,16,0.606638889,0.568666667,570.1,2400.1,-0.000101551,-0.000107421,2430.1,5370.1,-2.28E-05,0.431116723,0.011192522,0,0,0,2,19,0.414752372,0.448059122,-0.008940585
196,0415J2,30.1,0.038472222,480.1,0.560388889,510.1,0.561583333,540.1,0.551638889,0.008587865,0.553672222,0.539361111,0.124362336,0.003533211,16,0.564638889,0.555,570.1,3720.1,-6.17E-05,-6.84E-05,5490.1,7260.1,-2.08E-05,0.400033333,0.007957484,0,0,0,2,17,0.549795703,4.005155221,-0.019836087
197,0416J2,90.1,0.059888889,510.1,0.611583333,540.1,0.605638889,570.1,0.603416667,0.007981402,0.601111111,0.589113889,0.152430724,0.003032629,18,0.611583333,0.60887037,630.1,3780.1,-5.61E-05,-5.55E-05,5490.1,7260.1,-2.61E-05,0.451833333,0.008679027,0,0,0,4,18,0.596578227,3.715914734,-0.017212364
198,0416J2,90.1,0.053888889,510.1,0.618583333,540.1,0.613638889,570.1,0.608416667,0.008383115,0.608111111,0.596113889,0.152896409,0.003053878,18,0.618583333,0.61687037,600.1,3780.1,-5.93E-05,-5.80E-05,5490.1,7260.1,-2.73E-05,0.4489,0.008782092,0,0,0,4,18,0.60226938,3.795375343,-0.017586385
199,0416J2,90.1,0.045888889,510.1,0.596583333,540.1,0.593638889,570.1,0.588416667,0.008810731,0.586911111,0.575013889,0.140367853,0.003178029,18,0.596583333,0.595537037,600.1,3750.1,-5.52E-05,-5.57E-05,0,0,0,0,0,0,0,0,4,18,0.582678708,4.28581939,-0.019388147
200,0416J2,90.1,0.034888889,480.1,0.566388889,510.1,0.565583333,540.1,0.562638889,0.010310137,0.560472222,0.548361111,0.115261643,0.003658966,17,0.566388889,0.564537037,600.1,3720.1,-5.29E-05,-5.64E-05,5490.1,7290.1,-2.41E-05,0.41598725,0.008255044,0,0,0,4,17,0.548416196,4.525186529,-0.020421032
201,0801H2,30.1,0.028058824,480.1,0.578323529,510.1,0.574294118,540.1,0.570205882,0.009700779,0.571147059,0.558661765,0.130705056,0.003524702,16,0.589529412,0.581794118,570.1,2430.1,-0.000101053,-0.000103119,3000.1,6090.1,-1.82E-05,0.422438348,0.009935066,0,0,0,2,17,0.576138061,3.945650525,-0.019617497
202,0801H2,30.1,0.020058824,480.1,0.539323529,510.1,0.537294118,540.1,0.534205882,0.010552982,0.534947059,0.524661765,0.120955922,0.003557671,16,0.551529412,0.545127451,570.1,2430.1,-8.70E-05,-9.28E-05,2970.1,6090.1,-1.70E-05,0.406180112,0.009587239,0,0,0,2,17,0.536471,4.217028622,-0.021044915
203,0801H2,30.1,0.015058824,450.1,0.566529412,480.1,0.562323529,510.1,0.557294118,0.012460642,0.557176471,0.544788235,0.113710238,0.004021497,15,0.579529412,0.567705883,540.1,2430.1,-8.18E-05,-8.46E-05,2940.1,6090.1,-1.96E-05,0.423691731,0.010447831,0,0,0,2,16,0.565816377,4.135500676,-0.02063396
204,0801H2,30.1,0.021058824,450.1,0.588529412,480.1,0.579323529,510.1,0.574294118,0.011439566,0.576176471,0.564088235,0.125282446,0.003859329,15,0.595529412,0.584372549,540.1,2460.1,-8.75E-05,-8.76E-05,2970.1,6090.1,-1.90E-05,0.437837255,0.010201855,0,0,0,2,16,0.583395504,3.767096196,-0.01937766
205,0802H2,30.1,0.035058824,300.1,0.673352941,330.1,0.675823529,360.1,0.677264706,0.01579079,0.674805882,0.670591177,0.098719465,0.006966276,13,0.677264706,0.67504902,480.1,3540.1,-6.63E-05,-5.42E-05,0,0,0,0,0,0,0,0,2,11,0.707572833,4.265289955,-0.026104166
206,0802H2,30.1,0.033058824,300.1,0.679352941,330.1,0.682823529,360.1,0.681264706,0.016152052,0.678605882,0.671291177,0.093982038,0.007153089,12,0.682823529,0.681147059,480.1,2460.1,-7.30E-05,-5.88E-05,0,0,0,0,0,0,0,0,2,11,0.720029348,4.28704118,-0.025565769
207,0802H2,30.1,0.049058824,300.1,0.689352941,330.1,0.690823529,360.1,0.692264706,0.014120957,0.689205882,0.681991177,0.109423184,0.006683761,13,0.692264706,0.689715686,480.1,2520.1,-6.92E-05,-5.46E-05,0,0,0,0,0,0,0,0,2,11,0.72710295,3.951237275,-0.02462931
208,0802H2,30.1,0.059058824,300.1,0.700352941,330.1,0.701823529,360.1,0.701264706,0.013214287,0.698605882,0.692291177,0.127673717,0.006245074,12,0.701823529,0.701147059,480.1,2490.1,-6.54E-05,-5.03E-05,0,0,0,0,0,0,0,0,2,11,0.740169145,3.72981543,-0.024433871
209,0803H2,30.1,0.069058824,300.1,0.708352941,330.1,0.699823529,360.1,0.666264706,0.012439151,0.672205882,0.652191177,0.129870315,0.006222695,11,0.708352941,0.704313725,1410.1,6390.1,-7.19E-05,-6.30E-05,0,0,0,0,0,0,0,0,2,11,0.754390105,3.696419204,-0.02399494
210,0803H2,30.1,0.026058824,360.1,0.680264706,390.1,0.638058824,420.1,0.631529412,0.014261371,0.636541177,0.620708824,0.138018676,0.005042554,12,0.694823529,0.687147059,1290.1,6390.1,-7.69E-05,-7.05E-05,0,0,0,0,0,0,0,0,2,13,0.704613725,4.821478979,-0.02879799
211,0803H2,30.1,0.043058824,360.1,0.699264706,390.1,0.661058824,420.1,0.659529412,0.012186236,0.662341177,0.648108824,0.157739623,0.004770213,12,0.727823529,0.716147059,1380.1,6390.1,-8.27E-05,-6.99E-05,0,0,0,0,0,0,0,0,2,13,0.736685017,4.424709113,-0.027294433
212,0803H2,30.1,0.051058824,360.1,0.709264706,390.1,0.671058824,420.1,0.656529412,0.011503309,0.665941177,0.648208824,0.163344787,0.004670224,12,0.721823529,0.715480392,420.1,780.1,-0.000228701,-0.000182166,0,0,0,0,0,0,0,0,2,13,0.736278255,4.260625886,-0.026745343
213,0804H2,30.1,0.033058824,480.1,0.544323529,510.1,0.540294118,540.1,0.529205882,0.008980794,0.532147059,0.518661765,0.13460876,0.003275548,17,0.544323529,0.541715686,570.1,900.1,-0.000291128,-0.00029252,2880.1,6090.1,-3.69E-05,0.459700708,0.018266527,0,0,0,2,17,0.401956126,0.407058713,-0.008795476
214,0804H2,30.1,0.038058824,480.1,0.525323529,510.1,0.526294118,540.1,0.522205882,0.008415341,0.519747059,0.509861765,0.133431649,0.003244906,16,0.529529412,0.522127451,570.1,990.1,-0.000175112,-0.000179972,2970.1,6090.1,-3.58E-05,0.447265826,0.017361536,0,0,0,2,17,0.518889353,3.465963373,-0.018440199
215,0804H2,30.1,0.042058824,540.1,0.526205882,570.1,0.524529412,600.1,0.522382353,0.007147347,0.523005882,0.509976471,0.158936676,0.002589164,18,0.538294118,0.530607843,600.1,1080.1,-0.000265095,-0.000274619,0,0,0,0,0,0,0,0,2,19,0.520136932,3.394892283,-0.018306364
216,0804H2,30.1,0.050058824,480.1,0.528323529,510.1,0.524294118,540.1,0.514205882,0.007554945,0.517347059,0.503061765,0.129367336,0.003300079,17,0.528323529,0.52604902,570.1,1140.1,-0.000166089,-0.000174681,2970.1,6090.1,-3.70E-05,0.442237255,0.017773834,0,0,0,2,17,0.524133844,3.253638376,-0.016717123
217,0805H2,30.1,0.062058824,360.1,0.685264706,390.1,0.657058824,420.1,0.639529412,0.010499858,0.646741177,0.627808824,0.163444511,0.004567882,12,0.698823529,0.691813725,420.1,750.1,-0.000316104,-0.000260237,0,0,0,0,0,0,0,0,2,13,0.716462035,3.981197193,-0.025180623
218,0805H2,30.1,0.068058824,360.1,0.708264706,390.1,0.688058824,420.1,0.664529412,0.010240711,0.671541177,0.649208824,0.171906518,0.004497576,12,0.722823529,0.714147059,420.1,750.1,-0.000343377,-0.00027476,0,0,0,0,0,0,0,0,2,13,0.741765843,3.635183102,-0.023119917
219,0805H2,30.1,0.059058824,330.1,0.712823529,360.1,0.702264706,390.1,0.684058824,0.011977735,0.681241177,0.651994118,0.14186324,0.005444956,12,0.712823529,0.707813725,420.1,780.1,-0.000371558,-0.000303445,0,0,0,0,0,0,0,0,2,12,0.744846721,3.779678342,-0.023689458
220,0805H2,30.1,0.059058824,360.1,0.693264706,390.1,0.673058824,420.1,0.648529412,0.010767218,0.656741177,0.635908824,0.154224508,0.004748906,12,0.703823529,0.697147059,450.1,810.1,-0.00030599,-0.00025214,0,0,0,0,0,0,0,0,2,13,0.723086517,4.051607155,-0.024768491
221,0806H2,30.1,0.020058824,450.1,0.563529412,480.1,0.550323529,510.1,0.549294118,0.011457576,0.549976471,0.540988235,0.122462024,0.003809826,15,0.569529412,0.560705883,570.1,2460.1,-9.02E-05,-9.23E-05,2970.1,6120.1,-2.39E-05,0.421182575,0.012234248,0,0,0,2,16,0.556801762,3.644244537,-0.019085014
222,0806H2,30.1,0.018058824,450.1,0.550529412,480.1,0.538323529,510.1,0.535294118,0.011738199,0.537376471,0.526488235,0.118962238,0.003827007,15,0.557529412,0.547705883,540.1,2430.1,-8.48E-05,-8.86E-05,2970.1,6120.1,-2.33E-05,0.411512764,0.012113086,0,0,0,2,16,0.542237963,3.774096917,-0.019793645
223,0806H2,30.1,0.015058824,480.1,0.519323529,510.1,0.517294118,540.1,0.515205882,0.011351006,0.514947059,0.509961765,0.112763501,0.003623538,16,0.531529412,0.524794118,600.1,2430.1,-9.36E-05,-0.000100875,2970.1,6120.1,-1.81E-05,0.39681465,0.010281263,0,0,0,2,17,0.518180147,4.138546847,-0.020257198
224,0806H2,30.1,0.030058824,450.1,0.603529412,480.1,0.591323529,510.1,0.588294118,0.010303723,0.590976471,0.580788235,0.135458729,0.00371101,16,0.603529412,0.599127451,570.1,2430.1,-0.000110484,-0.000105809,2970.1,6090.1,-2.86E-05,0.443408683,0.014447102,0,0,0,2,16,0.589168083,3.584410676,-0.019164689
225,0807H2,30.1,0.069058824,510.1,0.511294118,540.1,0.511205882,570.1,0.505529412,0.006017199,0.508676471,0.496138235,0.168323538,0.002617769,15,0.545529412,0.536372549,540.1,2400.1,-8.41E-05,-9.21E-05,3390.1,6120.1,-1.83E-05,0.383651321,0.009073279,0,0,0,2,18,0.442802002,-0.096604714,-0.006786794
226,0807H2,30.1,0.056058824,450.1,0.542529412,480.1,0.547323529,510.1,0.534294118,0.007796876,0.535376471,0.526788235,0.140812396,0.003386861,15,0.549529412,0.543705883,540.1,1290.1,-0.000257747,-0.00027278,4200.1,6090.1,-2.04E-05,0.396879902,0.008109463,0,0,0,2,16,0.551112708,2.779456589,-0.015395256
227,0807H2,30.1,0.055058824,510.1,0.533294118,540.1,0.529205882,570.1,0.514529412,0.006824762,0.522076471,0.514638235,0.160424944,0.002745755,17,0.541323529,0.53404902,540.1,1590.1,-0.000204072,-0.000229216,3000.1,6090.1,-2.31E-05,0.414390271,0.013493845,0,0,0,2,18,0.54275162,2.862079144,-0.015598189
228,0807H2,30.1,0.053058824,510.1,0.527294118,540.1,0.528205882,570.1,0.519529412,0.006901965,0.517476471,0.496738235,0.162901676,0.002692322,17,0.541323529,0.528715686,540.1,1170.1,-0.000253092,-0.000271777,3390.1,6090.1,-3.20E-05,0.415776018,0.01484519,0,0,0,2,18,0.536543921,2.784578577,-0.015513172
229,0808H2,30.1,0.032058824,360.1,0.714264706,390.1,0.707058824,420.1,0.709529412,0.013568683,0.706741177,0.700408824,0.150673991,0.00488992,12,0.716823529,0.712813725,480.1,6390.1,-6.57E-05,-5.63E-05,0,0,0,0,0,0,0,0,2,13,0.729561361,4.318823618,-0.026587204
230,0808H2,30.1,0.026058824,360.1,0.707264706,390.1,0.702058824,420.1,0.702529412,0.014431535,0.700741177,0.695408824,0.139066344,0.005090677,12,0.707823529,0.705147059,480.1,6390.1,-6.45E-05,-5.52E-05,0,0,0,0,0,0,0,0,2,13,0.72157895,4.646013309,-0.027717771
231,0808H2,30.1,0.026058824,360.1,0.706264706,390.1,0.700058824,420.1,0.702529412,0.014425349,0.699941177,0.696108824,0.142726346,0.005004483,13,0.706264706,0.703715686,510.1,6390.1,-6.53E-05,-5.61E-05,0,0,0,0,0,0,0,0,2,13,0.716543443,4.578054171,-0.027776693
232,0808H2,30.1,0.057058824,360.1,0.707264706,390.1,0.704058824,420.1,0.704529412,0.011005237,0.701941177,0.697508824,0.165335662,0.004589057,13,0.707264706,0.70604902,480.1,6390.1,-5.98E-05,-5.05E-05,0,0,0,0,0,0,0,0,2,13,0.723218044,3.979543938,-0.025556828
233,0809H2,30.1,0.075058824,360.1,0.699264706,390.1,0.685058824,420.1,0.668529412,0.009756803,0.670541177,0.646108824,0.1707071,0.004490872,12,0.714823529,0.706813725,420.1,780.1,-0.000458371,-0.000372601,0,0,0,0,0,0,0,0,2,13,0.736942839,3.670606983,-0.023201527
234,0809H2,30.1,0.089058824,300.1,0.715352941,330.1,0.719823529,360.1,0.711264706,0.011132684,0.706005882,0.680391177,0.132195343,0.006162062,12,0.719823529,0.715480392,420.1,810.1,-0.000471601,-0.000375879,0,0,0,0,0,0,0,0,2,11,0.785905749,3.302298691,-0.020736227
235,0809H2,30.1,0.075058824,360.1,0.717264706,390.1,0.697058824,420.1,0.688529412,0.009867915,0.688341177,0.663208824,0.170213011,0.004530409,12,0.717823529,0.714480392,450.1,840.1,-0.0004571,-0.000369049,0,0,0,0,0,0,0,0,2,13,0.747713125,3.563714867,-0.022355174
236,0809H2,30.1,0.086058824,390.1,0.705058824,420.1,0.697529412,450.1,0.687529412,0.008428746,0.688747059,0.666676471,0.21228339,0.003615571,13,0.719264706,0.712382353,450.1,870.1,-0.000384433,-0.000305185,0,0,0,0,0,0,0,0,2,14,0.737423997,3.35845053,-0.02250077
237,0810H2,30.1,0.037058824,450.1,0.632529412,480.1,0.631323529,510.1,0.634294118,0.009745818,0.636776471,0.640788235,0.1530054,0.003564503,21,0.655382353,0.650960784,630.1,2430.1,-9.13E-05,-7.83E-05,2970.1,6090.1,-2.71E-05,0.519913445,0.01361717,0,0,0,2,16,0.620069017,3.636884859,-0.020263533
238,0810H2,30.1,0.027058824,630.1,0.641970588,660.1,0.639941176,690.1,0.631941176,0.007613894,0.63297647,0.625644118,0.22235849,0.001989581,22,0.641970588,0.641098039,660.1,2460.1,-8.47E-05,-7.31E-05,2970.1,6090.1,-2.61E-05,0.512542017,0.013104533,0,0,0,2,22,0.621890295,3.5413496,-0.019114451
239,0810H2,30.1,0.040058824,450.1,0.642529412,480.1,0.640323529,510.1,0.645294118,0.009532311,0.646376471,0.651188235,0.157066417,0.003532239,21,0.664382353,0.660294118,660.1,2460.1,-8.68E-05,-7.29E-05,2940.1,6090.1,-2.92E-05,0.527210599,0.014305057,0,0,0,2,16,0.630855442,3.4792726,-0.019426987
